"""""",variable,Model_avg
"""1""",41.0,0.16666666666666666
"""2""",37.0,0.16666666666666666
"""3""",51.0,0.16666666666666666
"""4""",62.0,0.16666666666666666
"""5""",39.0,0.16666666666666666
"""6""",31.0,0.16666666666666666
