"""""",variable,Model_avg
"""1""",58.0,0.1111111111111111
"""2""",65.0,0.1111111111111111
"""3""",56.0,0.1111111111111111
"""4""",64.0,0.1111111111111111
"""5""",66.0,0.1111111111111111
"""6""",66.0,0.1111111111111111
"""7""",68.0,0.1111111111111111
"""8""",63.0,0.1111111111111111
"""9""",70.0,0.1111111111111111
