"""""",variable,Model_avg
"""1""",127.0,0.1111111111111111
"""2""",111.0,0.1111111111111111
"""3""",101.0,0.1111111111111111
"""4""",123.0,0.1111111111111111
"""5""",76.0,0.1111111111111111
"""6""",99.0,0.1111111111111111
"""7""",162.0,0.1111111111111111
"""8""",162.0,0.1111111111111111
"""9""",82.0,0.1111111111111111
