"""""",variable,Model_avg
"""1""",332.0,0.16666666666666666
"""2""",315.0,0.16666666666666666
"""3""",314.0,0.16666666666666666
"""4""",334.0,0.16666666666666666
"""5""",316.0,0.16666666666666666
"""6""",320.0,0.16666666666666666
