"""""",variable,Model_avg
"""1""",3.0,0.16666666666666666
"""2""",40.0,0.16666666666666666
"""3""",15.0,0.16666666666666666
"""4""",0.0,0.16666666666666666
"""5""",3.0,0.16666666666666666
"""6""",4.0,0.16666666666666666
