"""""",variable,Model_avg
"""1""",1178.0,0.1111111111111111
"""2""",1182.0,0.1111111111111111
"""3""",1385.0,0.1111111111111111
"""4""",869.0,0.1111111111111111
"""5""",1256.0,0.1111111111111111
"""6""",1109.0,0.1111111111111111
"""7""",1210.0,0.1111111111111111
"""8""",1401.0,0.1111111111111111
"""9""",1320.0,0.1111111111111111
