"""""",variable,Model_avg
"""1""",7.0,0.1111111111111111
"""2""",3.0,0.1111111111111111
"""3""",9.0,0.1111111111111111
"""4""",5.0,0.1111111111111111
"""5""",1.0,0.1111111111111111
"""6""",7.0,0.1111111111111111
"""7""",10.0,0.1111111111111111
"""8""",0.0,0.1111111111111111
"""9""",4.0,0.1111111111111111
