"""""",variable,Model_avg
"""1""",2.0,0.16666666666666666
"""2""",213.0,0.16666666666666666
"""3""",300.0,0.16666666666666666
"""4""",248.0,0.16666666666666666
"""5""",197.0,0.16666666666666666
"""6""",243.0,0.16666666666666666
