"""""",variable,Model_avg
"""1""",100.0,0.16666666666666666
"""2""",106.0,0.16666666666666666
"""3""",102.0,0.16666666666666666
"""4""",124.0,0.16666666666666666
"""5""",128.0,0.16666666666666666
"""6""",107.0,0.16666666666666666
