"""""",variable,Model_avg
"""1""",69.0,0.16666666666666666
"""2""",24.0,0.16666666666666666
"""3""",0.0,0.16666666666666666
"""4""",79.0,0.16666666666666666
"""5""",97.0,0.16666666666666666
"""6""",4.0,0.16666666666666666
