"""""",variable,Model_avg
"""1""",15.0,0.16666666666666666
"""2""",2.0,0.16666666666666666
"""3""",10.0,0.16666666666666666
"""4""",5.0,0.16666666666666666
"""5""",8.0,0.16666666666666666
"""6""",3.0,0.16666666666666666
