"""""",variable,Model_avg
"""1""",351.0,0.16666666666666666
"""2""",267.0,0.16666666666666666
"""3""",355.0,0.16666666666666666
"""4""",349.0,0.16666666666666666
"""5""",356.0,0.16666666666666666
"""6""",320.0,0.16666666666666666
