"""""",variable,Model_avg
"""1""",424.0,0.16666666666666666
"""2""",352.0,0.16666666666666666
"""3""",415.0,0.16666666666666666
"""4""",392.0,0.16666666666666666
"""5""",412.0,0.16666666666666666
"""6""",339.0,0.16666666666666666
