"""""",variable,Model_avg
"""1""",833.0,0.16666666666666666
"""2""",1065.0,0.16666666666666666
"""3""",871.0,0.16666666666666666
"""4""",830.0,0.16666666666666666
"""5""",971.0,0.16666666666666666
"""6""",833.0,0.16666666666666666
