"""""",variable,Model_avg
"""1""",28.0,0.1111111111111111
"""2""",111.0,0.1111111111111111
"""3""",77.0,0.1111111111111111
"""4""",76.0,0.1111111111111111
"""5""",39.0,0.1111111111111111
"""6""",86.0,0.1111111111111111
"""7""",93.0,0.1111111111111111
"""8""",151.0,0.1111111111111111
"""9""",94.0,0.1111111111111111
