"""""",variable,Model_avg
"""1""",256.0,0.1111111111111111
"""2""",218.0,0.1111111111111111
"""3""",248.0,0.1111111111111111
"""4""",257.0,0.1111111111111111
"""5""",253.0,0.1111111111111111
"""6""",253.0,0.1111111111111111
"""7""",226.0,0.1111111111111111
"""8""",254.0,0.1111111111111111
"""9""",248.0,0.1111111111111111
