"""""",variable,Model_avg
"""1""",8.0,0.16666666666666666
"""2""",4.0,0.16666666666666666
"""3""",1.0,0.16666666666666666
"""4""",5.0,0.16666666666666666
"""5""",1.0,0.16666666666666666
"""6""",5.0,0.16666666666666666
