"""""",variable,Model_avg
"""1""",195.0,0.16666666666666666
"""2""",183.0,0.16666666666666666
"""3""",184.0,0.16666666666666666
"""4""",171.0,0.16666666666666666
"""5""",179.0,0.16666666666666666
"""6""",214.0,0.16666666666666666
