"""""",variable,Model_avg
"""1""",1147.0,0.16666666666666666
"""2""",1007.0,0.16666666666666666
"""3""",1079.0,0.16666666666666666
"""4""",1309.0,0.16666666666666666
"""5""",579.0,0.16666666666666666
"""6""",636.0,0.16666666666666666
